Date,Category,Product,Quantity,Unit Price,Discount %,Revenue,Shipping Cost,Profit,Region,Salesperson,Customer ID,Return Status
2025-11-19,Furniture,Office Chair,7,$408.38,15%,"$2,429.86",$37.37,$777.98,North,Grace,CUST0057,No
2025-11-19,Electronics,Smartphone,19,$973.34,10%,"$16,644.11",$47.69,"$4,947.68",Central,Alice,CUST0196,No
2025-11-19,Electronics,Webcam,11,$124.70,0%,"$1,371.70",$11.85,$418.67,Central,Frank,CUST0047,No
2025-11-19,Clothing,Sneakers,8,$165.92,5%,"$1,260.99",$46.01,$647.94,North,Hank,CUST0088,No
2025-11-20,Sports,Tennis Racket,18,$48.53,20%,$698.83,$49.92,$361.37,North,Frank,CUST0056,No
2025-11-20,Groceries,Chocolate,12,$4.37,20%,$41.95,$24.52,-$1.52,East,Bob,CUST0173,No
2025-11-20,Clothing,Jeans,1,$46.70,0%,$46.70,$42.12,-$23.82,West,Bob,CUST0028,No
2025-11-20,Electronics,Laptop,14,"$1,303.01",20%,"$14,593.71",$46.24,"$6,723.60",South,Diana,CUST0049,No
2025-11-21,Electronics,Tablet,19,$481.14,10%,"$8,227.49",$47.31,"$3,136.42",Central,Eve,CUST0109,No
2025-11-21,Electronics,Headphones,2,$122.94,10%,$221.29,$38.52,$65.70,West,Alice,CUST0191,No
2025-11-21,Clothing,Sneakers,18,$47.04,15%,$719.71,$14.66,$311.91,Central,Diana,CUST0086,No
2025-11-22,Electronics,Headphones,20,$208.79,0%,"$4,175.80",$10.33,"$2,187.09",West,Hank,CUST0007,No
2025-11-22,Furniture,Bookshelf,2,$91.47,5%,$173.79,$4.26,$66.71,West,Frank,CUST0191,No
2025-11-22,Electronics,Headphones,12,$111.39,5%,"$1,269.85",$24.69,$574.17,South,Grace,CUST0063,No
2025-11-22,Groceries,Olive Oil,2,$9.35,20%,$14.96,$4.62,$0.40,North,Grace,CUST0171,No
2025-11-24,Groceries,Olive Oil,15,$7.76,0%,$116.40,$24.66,$33.55,East,Eve,CUST0155,Yes
2025-11-24,Electronics,Headphones,3,$61.39,5%,$174.96,$32.78,$20.01,East,Grace,CUST0091,No
2025-11-24,Sports,Yoga Mat,15,$24.94,10%,$336.69,$45.78,$108.89,South,Diana,CUST0021,No
2025-11-24,Groceries,Olive Oil,11,$7.29,0%,$80.19,$29.60,$8.88,South,Grace,CUST0059,No
2025-11-24,Groceries,Pasta,10,$5.39,10%,$48.51,$6.05,$16.61,East,Frank,CUST0073,No
2025-11-25,Groceries,Cheese,5,$8.62,10%,$38.79,$46.59,-$26.59,West,Frank,CUST0194,No
2025-11-25,Sports,Yoga Mat,2,$28.09,5%,$53.37,$46.85,-$18.81,West,Grace,CUST0026,No
2025-11-26,Sports,Yoga Mat,15,$46.50,20%,$558.00,$20.26,$156.91,South,Grace,CUST0180,No
2025-11-26,Sports,Tennis Racket,12,$65.40,0%,$784.80,$21.21,$267.33,East,Bob,CUST0085,No
2025-11-26,Sports,Dumbbells,7,$98.12,0%,$686.84,$12.86,$359.86,North,Frank,CUST0094,No
2025-11-27,Electronics,Smartphone,4,$837.78,0%,"$3,351.12",$4.22,"$1,321.50",East,Bob,CUST0083,No
2025-11-27,Furniture,Standing Desk,15,$226.31,0%,"$3,394.65",$41.05,"$1,391.17",West,Eve,CUST0180,No
2025-11-27,Clothing,Jeans,17,$68.97,20%,$937.99,$24.65,$462.99,West,Alice,CUST0029,No
2025-11-27,Clothing,Sneakers,12,$118.50,10%,"$1,279.80",$47.23,$554.85,West,Bob,CUST0198,No
2025-11-28,Clothing,Jacket,17,$96.51,5%,"$1,558.64",$9.78,$673.09,North,Alice,CUST0183,No
2025-11-28,Groceries,Coffee Beans,11,$12.03,0%,$132.33,$47.34,$21.88,West,Eve,CUST0138,No
2025-11-29,Groceries,Chocolate,12,$10.80,5%,$123.12,$43.78,$24.63,East,Eve,CUST0187,No
2025-11-29,Furniture,Standing Desk,15,$742.96,5%,"$10,587.18",$9.21,"$4,977.43",South,Diana,CUST0120,No
2025-11-30,Furniture,Dining Table,12,$847.86,5%,"$9,665.60",$23.89,"$3,958.71",Central,Frank,CUST0189,No
2025-11-30,Electronics,Monitor,8,$548.13,0%,"$4,385.04",$16.33,"$1,567.26",South,Grace,CUST0149,No
2025-11-30,Groceries,Pasta,8,$8.60,10%,$61.92,$3.33,$17.28,South,Bob,CUST0016,No
2025-12-01,Electronics,Tablet,5,$355.52,0%,"$1,777.60",$42.42,$496.13,North,Carlos,CUST0099,No
2025-12-01,Furniture,Office Chair,8,$336.84,0%,"$2,694.72",$35.77,"$1,337.26",North,Alice,CUST0089,No
2025-12-01,Groceries,Cheese,7,$17.28,0%,$120.96,$14.57,$52.52,Central,Frank,CUST0150,No
2025-12-01,Furniture,Sofa,12,$762.46,15%,"$7,777.09",$16.48,"$2,499.35",North,Hank,CUST0044,No
2025-12-01,Clothing,Jacket,8,$239.22,10%,"$1,722.38",$12.23,$527.24,Central,Alice,CUST0071,No
2025-12-02,Electronics,Laptop,2,"$1,026.93",0%,"$2,053.86",$27.77,"$1,012.17",North,Carlos,CUST0175,No
2025-12-02,Clothing,T-Shirt,3,$33.55,5%,$95.62,$4.74,$32.04,Central,Alice,CUST0100,No
2025-12-02,Furniture,Bookshelf,19,$96.00,20%,"$1,459.20",$14.55,$619.92,West,Hank,CUST0118,No
2025-12-02,Clothing,Dress,11,$115.62,10%,"$1,144.64",$28.19,$587.08,East,Bob,CUST0039,No
2025-12-02,Electronics,Webcam,3,$40.93,0%,$122.79,$22.33,$31.99,South,Eve,CUST0065,No
2025-12-03,Furniture,Sofa,14,"$1,401.17",20%,"$15,693.10",$25.66,"$5,623.35",North,Eve,CUST0012,No
2025-12-03,Groceries,Coffee Beans,15,$25.74,5%,$366.79,$47.99,$161.75,South,Frank,CUST0169,No
2025-12-03,Furniture,Dining Table,14,$854.44,15%,"$10,167.84",$41.39,"$5,839.32",West,Frank,CUST0010,No
2025-12-03,Electronics,Smartphone,16,$310.45,20%,"$3,973.76",$23.02,"$1,560.11",South,Frank,CUST0147,No
2025-12-04,Electronics,Headphones,17,$134.65,0%,"$2,289.05",$3.19,$729.99,North,Frank,CUST0120,No
2025-12-04,Furniture,Dining Table,5,$906.97,20%,"$3,627.88",$39.19,"$1,816.45",Central,Frank,CUST0053,No
2025-12-04,Sports,Tennis Racket,13,$135.14,5%,"$1,668.98",$30.84,$840.84,South,Carlos,CUST0037,No
2025-12-04,Sports,Dumbbells,14,$53.11,0%,$743.54,$27.44,$238.78,South,Frank,CUST0111,No
2025-12-05,Groceries,Cheese,10,$4.89,0%,$48.90,$4.14,$15.94,East,Bob,CUST0097,No
2025-12-05,Sports,Tennis Racket,7,$48.26,0%,$337.82,$20.98,$137.97,North,Hank,CUST0004,No
2025-12-05,Sports,Bicycle Helmet,12,$88.13,5%,"$1,004.68",$42.24,$532.80,West,Grace,CUST0095,No
2025-12-05,Clothing,Jacket,3,$106.03,0%,$318.09,$27.48,$87.29,East,Bob,CUST0055,No
2025-12-05,Clothing,T-Shirt,4,$39.78,0%,$159.12,$9.05,$53.28,South,Diana,CUST0034,No
2025-12-06,Groceries,Olive Oil,12,$5.51,10%,$59.51,$44.70,-$17.86,South,Hank,CUST0059,No
2025-12-07,Groceries,Coffee Beans,6,$29.26,20%,$140.45,$47.54,$17.34,North,Grace,CUST0028,Yes
2025-12-07,Electronics,Webcam,2,$116.18,15%,$197.51,$39.05,$71.82,North,Bob,CUST0041,No
2025-12-07,Clothing,Dress,5,$121.07,0%,$605.35,$23.18,$308.63,South,Grace,CUST0003,No
2025-12-07,Furniture,Bookshelf,8,$161.62,0%,"$1,292.96",$39.25,$463.10,East,Hank,CUST0090,No
2025-12-07,Sports,Dumbbells,12,$29.60,10%,$319.68,$17.06,$82.49,East,Diana,CUST0099,No
2025-12-07,Electronics,Webcam,11,$93.16,20%,$819.81,$6.95,$277.67,West,Alice,CUST0114,No
2025-12-08,Furniture,Standing Desk,1,$262.17,20%,$209.74,$29.84,$87.88,West,Alice,CUST0123,No
2025-12-08,Groceries,Chocolate,18,$11.47,0%,$206.46,$8.26,$57.08,Central,Alice,CUST0095,Yes
2025-12-08,Clothing,Dress,8,$39.96,0%,$319.68,$48.54,$87.54,Central,Carlos,CUST0096,No
2025-12-08,Furniture,Office Chair,7,$298.84,5%,"$1,987.29",$9.15,"$1,148.09",North,Bob,CUST0071,No
2025-12-08,Sports,Bicycle Helmet,4,$81.08,20%,$259.46,$46.12,$59.57,East,Grace,CUST0028,No
2025-12-09,Groceries,Pasta,11,$3.26,0%,$35.86,$48.63,-$31.23,Central,Diana,CUST0053,No
2025-12-09,Furniture,Dining Table,13,$519.01,0%,"$6,747.13",$40.89,"$3,311.19",East,Hank,CUST0058,No
2025-12-09,Groceries,Pasta,15,$2.90,5%,$41.32,$30.49,-$16.56,West,Eve,CUST0058,No
2025-12-10,Sports,Tennis Racket,10,$124.16,0%,"$1,241.60",$28.23,$385.01,East,Hank,CUST0010,No
2025-12-10,Sports,Tennis Racket,17,$181.23,5%,"$2,926.86",$22.68,"$1,198.70",East,Grace,CUST0088,No
2025-12-10,Sports,Dumbbells,15,$26.80,15%,$341.70,$35.64,$102.66,Central,Alice,CUST0195,Yes
2025-12-10,Groceries,Pasta,16,$8.78,0%,$140.48,$24.20,$26.18,East,Alice,CUST0184,Yes
2025-12-10,Electronics,Laptop,15,"$1,010.88",15%,"$12,888.72",$30.23,"$5,752.55",West,Alice,CUST0009,No
2025-12-10,Clothing,T-Shirt,10,$29.59,0%,$295.90,$30.27,$110.62,North,Carlos,CUST0076,No
2025-12-11,Sports,Running Shoes,20,$199.24,10%,"$3,586.32",$28.34,"$1,269.49",East,Hank,CUST0056,No
2025-12-11,Sports,Dumbbells,16,$91.23,5%,"$1,386.70",$6.10,$739.29,West,Frank,CUST0140,No
2025-12-11,Furniture,Dining Table,10,$502.50,15%,"$4,271.25",$41.22,"$1,629.21",Central,Hank,CUST0103,No
2025-12-11,Sports,Dumbbells,11,$128.43,10%,"$1,271.46",$22.61,$581.80,West,Bob,CUST0091,No
2025-12-11,Electronics,Headphones,17,$198.84,20%,"$2,704.22",$40.60,"$1,084.45",East,Eve,CUST0106,No
2025-12-11,Sports,Yoga Mat,7,$49.62,20%,$277.87,$21.71,$77.81,South,Alice,CUST0051,No
2025-12-12,Clothing,Sneakers,15,$163.61,0%,"$2,454.15",$44.11,"$1,343.46",North,Diana,CUST0189,No
2025-12-12,Clothing,Dress,9,$48.32,5%,$413.14,$49.22,$88.36,North,Hank,CUST0030,No
2025-12-12,Sports,Dumbbells,15,$117.77,20%,"$1,413.24",$31.98,$564.30,West,Hank,CUST0063,No
2025-12-13,Clothing,Dress,6,$67.32,20%,$323.14,$39.62,$109.22,South,Carlos,CUST0017,No
2025-12-13,Sports,Running Shoes,19,$75.74,0%,"$1,439.06",$10.41,$763.99,South,Bob,CUST0173,No
2025-12-13,Groceries,Olive Oil,9,$6.83,0%,$61.47,$27.77,-$0.56,North,Bob,CUST0147,No
2025-12-13,Groceries,Coffee Beans,8,$10.92,10%,$78.62,$34.96,$11.99,North,Grace,CUST0178,No
2025-12-13,Groceries,Coffee Beans,4,$23.90,0%,$95.60,$39.60,-$9.14,West,Grace,CUST0083,No
2025-12-13,Groceries,Cheese,14,$5.31,5%,$70.62,$45.53,-$15.53,Central,Grace,CUST0123,No
2025-12-14,Furniture,Office Chair,1,$343.51,0%,$343.51,$34.62,$128.91,West,Bob,CUST0167,No
2025-12-14,Sports,Yoga Mat,19,$51.92,20%,$789.18,$35.90,$270.10,North,Frank,CUST0064,No
2025-12-15,Groceries,Chocolate,5,$8.56,0%,$42.80,$8.46,$10.55,West,Alice,CUST0053,No
2025-12-15,Sports,Tennis Racket,2,$181.93,5%,$345.67,$27.93,$81.19,South,Alice,CUST0128,No
2025-12-15,Clothing,Dress,13,$120.36,5%,"$1,486.45",$46.84,$457.24,West,Diana,CUST0199,No
2025-12-15,Furniture,Dining Table,9,$925.59,15%,"$7,080.76",$39.96,"$2,484.21",North,Hank,CUST0186,No
2025-12-15,Furniture,Dining Table,19,$789.49,15%,"$12,750.26",$9.98,"$6,709.57",South,Eve,CUST0112,No
2025-12-15,Groceries,Pasta,11,$8.34,20%,$73.39,$11.83,$15.25,West,Hank,CUST0143,No
2025-12-16,Electronics,Monitor,14,$326.39,15%,"$3,884.04",$41.03,"$1,199.98",South,Carlos,CUST0071,No
2025-12-16,Sports,Running Shoes,9,$172.13,15%,"$1,316.79",$12.85,$481.62,South,Hank,CUST0001,No
2025-12-16,Clothing,Jacket,2,$75.21,0%,$150.42,$23.14,$44.26,East,Bob,CUST0019,Yes
2025-12-16,Sports,Bicycle Helmet,7,$54.67,15%,$325.29,$35.19,$72.15,South,Bob,CUST0155,No
2025-12-16,Electronics,Laptop,10,"$1,427.76",0%,"$14,277.60",$5.33,"$4,368.38",West,Carlos,CUST0158,No
2025-12-17,Electronics,Tablet,18,$507.96,0%,"$9,143.28",$13.71,"$5,427.59",West,Grace,CUST0190,No
2025-12-17,Groceries,Olive Oil,11,$7.76,5%,$81.09,$36.63,-$4.45,Central,Frank,CUST0091,No
2025-12-17,Electronics,Headphones,6,$298.31,15%,"$1,521.38",$16.37,$594.80,Central,Carlos,CUST0117,No
2025-12-18,Electronics,Laptop,1,"$1,345.26",20%,"$1,076.21",$21.23,$510.49,East,Carlos,CUST0111,No
2025-12-18,Clothing,Sneakers,5,$74.94,10%,$337.23,$17.93,$107.78,South,Grace,CUST0063,No
2025-12-18,Sports,Yoga Mat,4,$19.37,0%,$77.48,$35.50,$9.67,North,Eve,CUST0106,No
2025-12-18,Electronics,Monitor,10,$393.98,20%,"$3,151.84",$10.40,"$1,209.77",East,Diana,CUST0032,No
2025-12-19,Groceries,Chocolate,14,$9.08,10%,$114.41,$4.73,$30.68,Central,Bob,CUST0028,No
2025-12-19,Clothing,Sneakers,16,$68.68,0%,"$1,098.88",$49.69,$607.79,North,Hank,CUST0085,No
2025-12-19,Furniture,Bookshelf,13,$207.10,15%,"$2,288.45",$36.40,"$1,241.32",West,Frank,CUST0062,No
2025-12-19,Clothing,Jeans,17,$50.91,0%,$865.47,$34.19,$295.45,East,Carlos,CUST0059,Yes
2025-12-19,Electronics,Monitor,13,$366.98,20%,"$3,816.59",$20.73,"$2,125.83",South,Bob,CUST0113,No
2025-12-19,Groceries,Coffee Beans,19,$13.23,15%,$213.66,$34.38,$88.31,South,Grace,CUST0154,No
2025-12-20,Furniture,Office Chair,19,$479.87,5%,"$8,661.65",$10.32,"$3,708.88",East,Diana,CUST0088,No
2025-12-20,Electronics,Webcam,16,$75.72,0%,"$1,211.52",$25.95,$374.21,North,Eve,CUST0010,No
2025-12-20,Sports,Yoga Mat,16,$29.42,5%,$447.18,$7.00,$216.51,North,Grace,CUST0179,No
2025-12-21,Furniture,Sofa,9,$882.51,15%,"$6,751.20",$34.19,"$3,323.37",West,Alice,CUST0025,No
2025-12-21,Sports,Dumbbells,11,$142.74,0%,"$1,570.14",$34.96,$719.71,East,Diana,CUST0171,No
2025-12-21,Groceries,Olive Oil,5,$16.20,0%,$81.00,$42.76,-$18.09,East,Eve,CUST0054,No
2025-12-21,Electronics,Laptop,5,"$1,303.79",10%,"$5,867.06",$29.45,"$2,479.34",North,Grace,CUST0077,Yes
2025-12-22,Furniture,Bookshelf,3,$106.60,15%,$271.83,$24.93,$93.90,Central,Frank,CUST0110,No
2025-12-22,Sports,Yoga Mat,2,$29.89,5%,$56.79,$41.37,-$23.09,East,Hank,CUST0159,No
2025-12-23,Furniture,Bookshelf,14,$132.38,0%,"$1,853.32",$18.86,"$1,072.84",East,Grace,CUST0152,No
2025-12-23,Clothing,Jacket,17,$189.55,0%,"$3,222.35",$5.54,"$1,057.42",West,Eve,CUST0021,Yes
2025-12-23,Electronics,Headphones,5,$285.71,5%,"$1,357.12",$46.83,$648.61,West,Hank,CUST0063,No
2025-12-24,Furniture,Office Chair,19,$406.20,0%,"$7,717.80",$38.10,"$4,256.93",Central,Bob,CUST0170,Yes
2025-12-24,Furniture,Dining Table,11,$490.48,20%,"$4,316.22",$28.88,"$1,658.26",West,Alice,CUST0024,No
2025-12-24,Sports,Tennis Racket,20,$153.29,20%,"$2,452.64",$6.64,"$1,024.39",North,Frank,CUST0081,No
2025-12-24,Sports,Bicycle Helmet,11,$83.57,20%,$735.42,$48.16,$368.41,East,Hank,CUST0035,No
2025-12-24,Clothing,T-Shirt,8,$44.57,15%,$303.08,$41.57,$122.24,North,Carlos,CUST0049,No
2025-12-25,Groceries,Olive Oil,16,$16.32,0%,$261.12,$42.92,$90.19,West,Alice,CUST0144,No
2025-12-25,Sports,Tennis Racket,8,$182.12,0%,"$1,456.96",$16.61,$474.05,West,Hank,CUST0152,No
2025-12-25,Groceries,Chocolate,3,$12.12,0%,$36.36,$3.33,$8.14,South,Hank,CUST0112,No
2025-12-25,Sports,Dumbbells,16,$111.79,15%,"$1,520.34",$40.31,$584.43,Central,Eve,CUST0200,No
2025-12-25,Sports,Running Shoes,11,$149.55,0%,"$1,645.05",$24.46,$596.67,East,Frank,CUST0078,No
2025-12-26,Sports,Dumbbells,18,$108.62,0%,"$1,955.16",$47.79,$854.54,East,Bob,CUST0105,No
2025-12-26,Groceries,Coffee Beans,14,$18.43,20%,$206.42,$9.10,$97.33,East,Alice,CUST0004,No
2025-12-26,Sports,Bicycle Helmet,2,$35.93,0%,$71.86,$5.73,$36.92,East,Grace,CUST0026,No
2025-12-26,Groceries,Chocolate,17,$11.49,0%,$195.33,$17.26,$87.03,North,Carlos,CUST0058,No
2025-12-27,Clothing,Sneakers,16,$69.85,5%,"$1,061.72",$33.94,$476.49,West,Carlos,CUST0084,No
2025-12-27,Electronics,Headphones,10,$275.80,0%,"$2,758.00",$40.35,$914.01,South,Bob,CUST0089,No
2025-12-27,Electronics,Tablet,13,$633.71,0%,"$8,238.23",$49.05,"$3,637.05",East,Hank,CUST0153,No
2025-12-27,Clothing,Sneakers,5,$87.54,0%,$437.70,$45.70,$173.65,North,Carlos,CUST0060,No
2025-12-27,Clothing,Jeans,15,$85.85,20%,"$1,030.20",$13.60,$408.64,Central,Diana,CUST0199,No
2025-12-27,Groceries,Olive Oil,11,$8.97,15%,$83.87,$35.60,$3.19,South,Eve,CUST0088,No
2025-12-28,Clothing,Sneakers,16,$112.04,10%,"$1,613.38",$30.98,$712.77,East,Carlos,CUST0112,No
2025-12-28,Groceries,Chocolate,15,$4.58,0%,$68.70,$24.41,$2.70,West,Diana,CUST0058,No
2025-12-28,Clothing,Jeans,19,$36.13,0%,$686.47,$19.61,$377.62,East,Hank,CUST0066,No
2025-12-28,Groceries,Olive Oil,11,$11.05,10%,$109.40,$10.45,$47.61,Central,Bob,CUST0162,No
2025-12-29,Electronics,Monitor,1,$274.33,20%,$219.46,$14.69,$56.21,South,Bob,CUST0139,No
2025-12-29,Furniture,Office Chair,14,$467.32,0%,"$6,542.48",$20.78,"$2,654.02",North,Frank,CUST0133,No
2025-12-29,Furniture,Dining Table,18,$524.41,0%,"$9,439.38",$37.98,"$3,398.77",Central,Alice,CUST0169,No
2025-12-29,Groceries,Coffee Beans,5,$29.83,15%,$126.78,$43.71,$22.86,South,Grace,CUST0126,No
2025-12-29,Clothing,Sneakers,9,$107.37,10%,$869.70,$23.24,$373.45,West,Diana,CUST0126,No
2025-12-30,Furniture,Standing Desk,1,$454.86,10%,$409.37,$26.41,$129.45,West,Frank,CUST0009,No
2025-12-30,Clothing,Jacket,5,$183.07,15%,$778.05,$27.91,$381.50,South,Frank,CUST0119,No
2025-12-30,Electronics,Tablet,16,$239.74,0%,"$3,835.84",$26.61,"$1,579.02",South,Grace,CUST0126,No
2025-12-30,Clothing,T-Shirt,4,$46.43,5%,$176.43,$47.65,$10.98,South,Hank,CUST0053,No
2025-12-31,Furniture,Dining Table,18,$361.78,20%,"$5,209.63",$3.92,"$2,524.06",Central,Hank,CUST0089,No
2025-12-31,Electronics,Headphones,19,$169.65,0%,"$3,223.35",$8.08,"$1,914.05",South,Carlos,CUST0164,No
2025-12-31,Groceries,Coffee Beans,11,$8.89,5%,$92.90,$34.79,$2.90,West,Bob,CUST0075,No
2025-12-31,Electronics,Webcam,5,$141.48,10%,$636.66,$5.72,$255.64,Central,Eve,CUST0108,No
2026-01-01,Electronics,Headphones,10,$105.55,0%,"$1,055.50",$47.26,$378.30,West,Diana,CUST0021,Yes
2026-01-01,Sports,Tennis Racket,7,$75.46,0%,$528.22,$9.16,$221.60,West,Alice,CUST0026,No
2026-01-01,Sports,Tennis Racket,6,$100.72,20%,$483.46,$6.42,$214.80,Central,Alice,CUST0018,No
2026-01-01,Furniture,Dining Table,14,$970.64,0%,"$13,588.96",$15.89,"$7,373.14",South,Bob,CUST0043,No
2026-01-02,Groceries,Cheese,9,$18.34,20%,$132.05,$47.04,$17.81,East,Alice,CUST0166,No
2026-01-02,Electronics,Webcam,5,$123.34,20%,$493.36,$49.42,$194.09,North,Eve,CUST0026,No
2026-01-03,Furniture,Sofa,1,$580.26,10%,$522.23,$14.77,$270.99,Central,Alice,CUST0093,No
2026-01-03,Sports,Dumbbells,13,$44.38,0%,$576.94,$24.48,$186.43,West,Alice,CUST0163,No
2026-01-04,Furniture,Dining Table,5,$260.34,0%,"$1,301.70",$33.98,$456.82,Central,Bob,CUST0064,No
2026-01-04,Clothing,Jeans,20,$113.86,0%,"$2,277.20",$33.27,"$1,075.49",West,Grace,CUST0060,No
2026-01-05,Electronics,Tablet,15,$280.61,0%,"$4,209.15",$44.60,"$2,363.09",South,Carlos,CUST0197,No
2026-01-05,Sports,Running Shoes,1,$116.61,20%,$93.29,$15.84,$36.36,East,Carlos,CUST0164,No
2026-01-05,Clothing,Dress,1,$98.27,10%,$88.44,$33.17,$18.10,South,Diana,CUST0001,No
2026-01-05,Electronics,Webcam,11,$101.07,0%,"$1,111.77",$5.78,$618.33,South,Alice,CUST0178,No
2026-01-06,Furniture,Dining Table,2,$570.63,0%,"$1,141.26",$31.16,$632.53,North,Grace,CUST0110,No
2026-01-06,Clothing,Jeans,4,$34.22,0%,$136.88,$45.84,$20.80,Central,Grace,CUST0179,No
2026-01-06,Clothing,T-Shirt,6,$21.74,5%,$123.92,$3.15,$44.36,Central,Carlos,CUST0130,No
2026-01-07,Electronics,Monitor,15,$171.97,0%,"$2,579.55",$30.66,"$1,403.66",East,Frank,CUST0110,No
2026-01-07,Clothing,Dress,4,$114.66,15%,$389.84,$13.83,$125.21,West,Hank,CUST0054,No
2026-01-08,Sports,Tennis Racket,2,$76.41,10%,$137.54,$25.58,$35.31,West,Carlos,CUST0175,No
2026-01-08,Furniture,Sofa,11,"$1,394.55",10%,"$13,806.05",$19.65,"$5,066.54",East,Hank,CUST0050,No
2026-01-08,Furniture,Sofa,8,$868.08,10%,"$6,250.18",$46.85,"$3,404.27",East,Carlos,CUST0012,No
2026-01-08,Furniture,Dining Table,11,$929.66,15%,"$8,692.32",$11.68,"$3,907.58",East,Hank,CUST0118,No
2026-01-08,Sports,Running Shoes,15,$102.77,0%,"$1,541.55",$17.41,$800.90,North,Carlos,CUST0050,No
2026-01-08,Sports,Bicycle Helmet,1,$97.66,0%,$97.66,$18.95,$29.75,North,Diana,CUST0168,No
2026-01-08,Electronics,Monitor,4,$208.81,20%,$668.19,$29.43,$261.29,South,Diana,CUST0181,No
2026-01-09,Electronics,Monitor,19,$506.92,0%,"$9,631.48",$10.79,"$5,173.36",West,Grace,CUST0153,No
2026-01-09,Sports,Tennis Racket,8,$158.38,0%,"$1,267.04",$41.95,$679.77,West,Frank,CUST0160,No
2026-01-09,Sports,Yoga Mat,11,$29.97,15%,$280.22,$10.95,$74.27,Central,Alice,CUST0171,Yes
2026-01-09,Electronics,Monitor,15,$416.87,5%,"$5,940.40",$18.06,"$3,231.24",North,Diana,CUST0077,No
2026-01-09,Groceries,Olive Oil,9,$17.27,20%,$124.34,$6.99,$64.86,West,Alice,CUST0004,No
2026-01-09,Clothing,Sneakers,17,$165.48,5%,"$2,672.50",$19.37,"$1,505.86",East,Bob,CUST0077,No
2026-01-10,Sports,Bicycle Helmet,18,$87.61,20%,"$1,261.58",$45.01,$636.79,Central,Carlos,CUST0083,No
2026-01-10,Furniture,Office Chair,17,$337.33,5%,"$5,447.88",$9.03,"$2,078.13",Central,Eve,CUST0026,Yes
2026-01-11,Sports,Dumbbells,19,$80.21,5%,"$1,447.79",$40.66,$595.36,Central,Bob,CUST0179,No
2026-01-11,Groceries,Coffee Beans,6,$22.12,15%,$112.81,$13.15,$35.53,Central,Diana,CUST0084,No
2026-01-11,Sports,Tennis Racket,2,$61.84,0%,$123.68,$13.99,$46.33,North,Frank,CUST0116,No
2026-01-12,Groceries,Pasta,13,$3.62,0%,$47.06,$33.18,-$8.30,West,Frank,CUST0035,No
2026-01-12,Furniture,Standing Desk,6,$604.06,20%,"$2,899.49",$38.64,$837.39,South,Hank,CUST0116,No
2026-01-12,Electronics,Tablet,4,$365.62,5%,"$1,389.36",$30.43,$471.09,North,Hank,CUST0068,No
2026-01-12,Furniture,Bookshelf,18,$172.74,0%,"$3,109.32",$6.40,$937.06,West,Diana,CUST0108,No
2026-01-13,Sports,Tennis Racket,7,$154.05,5%,"$1,024.43",$42.04,$562.60,North,Bob,CUST0058,No
2026-01-14,Clothing,Dress,15,$99.21,10%,"$1,339.33",$13.41,$543.04,Central,Eve,CUST0118,No
2026-01-14,Electronics,Monitor,8,$482.41,0%,"$3,859.28",$6.95,"$2,199.12",West,Grace,CUST0071,No
2026-01-14,Furniture,Sofa,16,$836.03,20%,"$10,701.18",$6.16,"$4,559.47",North,Frank,CUST0033,No
2026-01-14,Groceries,Chocolate,2,$4.12,20%,$6.59,$44.74,-$42.47,South,Carlos,CUST0171,No
2026-01-15,Electronics,Monitor,4,$197.43,20%,$631.78,$12.65,$297.88,West,Hank,CUST0188,No
2026-01-15,Furniture,Dining Table,17,$423.41,5%,"$6,838.07",$24.75,"$2,230.93",West,Grace,CUST0200,No
2026-01-16,Groceries,Olive Oil,14,$6.41,0%,$89.74,$22.91,$18.36,North,Alice,CUST0104,No
2026-01-16,Electronics,Tablet,9,$289.28,0%,"$2,603.52",$8.09,"$1,214.60",West,Bob,CUST0099,No
2026-01-16,Electronics,Tablet,7,$312.41,0%,"$2,186.87",$10.05,$902.77,South,Frank,CUST0128,No
2026-01-16,Clothing,Dress,18,$92.28,15%,"$1,411.88",$4.97,$612.99,West,Hank,CUST0142,No
2026-01-16,Sports,Dumbbells,10,$145.89,5%,"$1,385.95",$48.67,$676.71,West,Eve,CUST0099,No
2026-01-17,Electronics,Tablet,11,$403.26,20%,"$3,548.69",$7.24,"$2,037.36",North,Carlos,CUST0148,No
2026-01-17,Electronics,Tablet,7,$302.78,5%,"$2,013.49",$35.77,$736.18,East,Eve,CUST0061,No
2026-01-18,Groceries,Chocolate,6,$11.13,10%,$60.10,$29.86,-$5.87,East,Carlos,CUST0006,No
2026-01-19,Electronics,Tablet,18,$432.94,20%,"$6,234.34",$24.85,"$3,555.24",West,Grace,CUST0052,No
2026-01-20,Clothing,Sneakers,6,$138.08,5%,$787.06,$14.71,$245.03,West,Carlos,CUST0179,No
2026-01-20,Groceries,Cheese,4,$6.78,5%,$25.76,$18.16,-$9.67,Central,Grace,CUST0072,No
2026-01-20,Sports,Tennis Racket,4,$127.71,0%,$510.84,$25.65,$238.18,South,Carlos,CUST0083,No
2026-01-20,Furniture,Sofa,4,"$1,118.81",5%,"$4,251.48",$40.89,"$2,068.33",West,Alice,CUST0042,No
2026-01-20,Clothing,Sneakers,11,$192.04,10%,"$1,901.20",$3.12,$696.06,West,Frank,CUST0017,No
